[2026-04-05 22:19:48] [INFO    ] discord.client: logging in using static token
[2026-04-05 22:19:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Chicken', 'primary_guild': None, 'mfa_enabled': False, 'id': '1487918753080676542', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '7312', 'clan': None, 'bot': True, 'avatar': '71eefa4ce80ad616f1a0c73b8e835f35'}, 'session_type': 'normal', 'session_id': '396a24438c563ac2391b539d219e74df', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1487902534545703072'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['frankfurt', 'milan', 'brussels', 'rotterdam', 'paris'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1487918753080676542', 'flags_new': '557056', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-c-853f",{"micros":280909,"calls":["id_created",{"micros":1604,"calls":[]},"session_lookup_time",{"micros":357,"calls":[]},"session_lookup_finished",{"micros":12,"calls":[]},"sessions-prd-gcp-us-east1-c-28",{"micros":278477,"calls":["start_session",{"micros":225672,"calls":["prd-rpc-6d9b4f98b4-fvrj9",{"micros":113111,"calls":["get_user",{"micros":7192},"get_guilds",{"micros":3083},"send_scheduled_deletion_message",{"micros":11},"guild_join_requests",{"micros":183},"authorized_ip_coro",{"micros":8},"pending_payments",{"micros":14676},"apex_experiments",{"micros":89364},"sessions_experiments",{"micros":4},"played_application_ids",{"micros":3},"linked_users",{"micros":2},"ad_personalization_toggles_disabled",{"micros":2},"regional_feature_config",{"micros":1}]}]},"starting_guild_connect",{"micros":32,"calls":[]},"presence_started",{"micros":316,"calls":[]},"guilds_started",{"micros":99,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":52324,"calls":[]},"connect_finished",{"micros":52340,"calls":[]},"build_ready",{"micros":13,"calls":[]},"clean_ready",{"micros":2,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2026-04-05 22:19:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:19:49] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 396a24438c563ac2391b539d219e74df).
[2026-04-05 22:19:49] [DEBUG   ] discord.client: Dispatching event connect
[2026-04-05 22:19:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'owner_id': '697414901114732644', 'incidents_data': None, 'presences': [], 'system_channel_id': '1487902536147931268', 'game_application_ids': None, 'icon': 'e290df9fc090e25c16d1c51deb705c70', 'home_header': None, 'roles': [{'version': 1774814008505, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1487902534545703072', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1775304855318, 'unicode_emoji': None, 'tags': {}, 'position': 9, 'permissions': '1720707884502593', 'name': 'LOBOTOMMY', 'mentionable': False, 'managed': False, 'id': '1487904206097748148', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3447003}, 'color': 3447003}, {'version': 1775304749785, 'unicode_emoji': None, 'tags': {}, 'position': 13, 'permissions': '1721826618638327', 'name': 'Dictator', 'mentionable': True, 'managed': False, 'id': '1487904403724832959', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 8389142}, 'color': 8389142}, {'version': 1774825861669, 'unicode_emoji': None, 'tags': {}, 'position': 4, 'permissions': '1720707884502593', 'name': 'Members', 'mentionable': False, 'managed': False, 'id': '1487907007733174466', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3066993}, 'color': 3066993}, {'version': 1775304855296, 'unicode_emoji': None, 'tags': {}, 'position': 7, 'permissions': '1720707884502593', 'name': 'EchoSphere', 'mentionable': False, 'managed': False, 'id': '1487907145461661797', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15844367}, 'color': 15844367}, {'version': 1775304749759, 'unicode_emoji': None, 'tags': {}, 'position': 11, 'permissions': '3973609252450295', 'name': 'Mod', 'mentionable': True, 'managed': False, 'id': '1487908999616532650', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 326759}, 'color': 326759}, {'version': 1775304749778, 'unicode_emoji': None, 'tags': {}, 'position': 12, 'permissions': '8864262742605823', 'name': 'Developer', 'mentionable': True, 'managed': False, 'id': '1487915506785849455', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15277667}, 'color': 15277667}, {'version': 1774825861658, 'unicode_emoji': None, 'tags': {}, 'position': 3, 'permissions': '0', 'name': 'Bot', 'mentionable': True, 'managed': False, 'id': '1487930782365253733', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 64739}, 'color': 64739}, {'version': 1774825861648, 'unicode_emoji': None, 'tags': {'bot_id': '1487918753080676542'}, 'position': 2, 'permissions': '8', 'name': 'Chicken', 'mentionable': False, 'managed': True, 'id': '1487931318426669100', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1774913657297, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Contestant', 'mentionable': False, 'managed': False, 'id': '1487952220208107742', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1774869311975, 'unicode_emoji': None, 'tags': {}, 'position': 6, 'permissions': '0', 'name': 'Cat', 'mentionable': False, 'managed': False, 'id': '1488128014922416199', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 5832953}, 'color': 5832953}, {'version': 1774869455983, 'unicode_emoji': None, 'tags': {}, 'position': 5, 'permissions': '0', 'name': 'AA3', 'mentionable': False, 'managed': False, 'id': '1488134419221839944', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 478201}, 'color': 478201}, {'version': 1775304749750, 'unicode_emoji': None, 'tags': {}, 'position': 10, 'permissions': '1720707884502593', 'name': 'Women ☕️', 'mentionable': True, 'managed': False, 'id': '1489959035422642286', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1245439}, 'color': 1245439}, {'version': 1775333265922, 'unicode_emoji': None, 'tags': {}, 'position': 8, 'permissions': '0', 'name': 'The MEN 🐈🐢🐉🏎️', 'mentionable': True, 'managed': False, 'id': '1489960742059901088', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 851968}, 'color': 851968}, {'version': 1775419832144, 'unicode_emoji': None, 'tags': {'premium_subscriber': None}, 'position': 1, 'permissions': '2248473465835073', 'name': 'Server Booster', 'mentionable': False, 'managed': True, 'id': '1490443544287117464', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': 11816191, 'primary_color': 16023551}, 'color': 16023551}], 'system_channel_flags': 0, 'profile': None, 'lazy': True, 'moderator_reporting': None, 'nsfw_level': 0, 'large': False, 'hub_type': None, 'guild_scheduled_events': [], 'owner_configured_content_level': 0, 'id': '1487902534545703072', 'activity_instances': [], 'latest_onboarding_question_id': None, 'name': '𝔗𝔥𝔢 𝔊𝔞𝔪𝔢', 'premium_features': {'features': ['AUDIO_BITRATE_128_KBPS', 'STAGE_CHANNEL_VIEWERS_50', 'VIDEO_BITRATE_ENHANCED', 'TIERLESS_BOOSTING', 'VIDEO_QUALITY_720_60FPS', 'ANIMATED_ICON', 'INVITE_SPLASH'], 'additional_sticker_slots': 10, 'additional_sound_slots': 16, 'additional_emoji_slots': 50}, 'premium_progress_bar_enabled': False, 'verification_level': 0, 'channels': [{'version': 1774814008513, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Information', 'id': '1487902536147931266', 'flags': 0}, {'version': 1774824603613, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1487902536147931266', 'name': 'welcome-and-rules', 'last_pin_timestamp': '2026-03-29T22:50:03.563000+00:00', 'last_message_id': '1487946975340138556', 'id': '1487902536147931267', 'flags': 0}, {'version': 1774814008533, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1487902536147931266', 'name': 'announcements', 'last_message_id': '1490443639221129370', 'id': '1487902536147931268', 'flags': 0}, {'version': 1774826207353, 'type': 4, 'position': 1, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1487902536147931270', 'flags': 0}, {'version': 1775305138767, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '1487902536147931270', 'name': 'general', 'last_pin_timestamp': '2026-04-04T12:18:58.762000+00:00', 'last_message_id': '1490445724360376410', 'id': '1487902536147931271', 'flags': 0}, {'version': 1774817531921, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 8, 'permission_overwrites': [{'type': 0, 'id': '1487907145461661797', 'deny': '0', 'allow': '1024'}], 'parent_id': '1487906227169132745', 'name': 'song-suggestions', 'last_message_id': '1490053478641434834', 'id': '1487902536147931272', 'flags': 0}, {'version': 1774816664892, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '1487902536147931270', 'name': 'tom’s-haven-offtopic', 'last_message_id': '1490103057151823904', 'id': '1487902536147931273', 'flags': 0}, {'version': 1774826207361, 'type': 4, 'position': 2, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1487902536147931274', 'flags': 0}, {'version': 1774826207437, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1487902536147931274', 'name': 'Lounge', 'last_message_id': '1489389586311413780', 'id': '1487902536483733565', 'flags': 0, 'bitrate': 64000}, {'version': 1774826207370, 'type': 4, 'position': 3, 'permission_overwrites': [], 'name': 'Song Contest', 'id': '1487905218086699199', 'flags': 0}, {'version': 1775322688536, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [], 'parent_id': '1487905218086699199', 'name': 'song-contest', 'last_pin_timestamp': '2026-04-04T17:11:28.527000+00:00', 'last_message_id': '1490374154548154408', 'id': '1487905334121988282', 'flags': 0}, {'version': 1774826207408, 'type': 4, 'position': 5, 'permission_overwrites': [], 'name': 'Echosphere', 'id': '1487906227169132745', 'flags': 0}, {'version': 1774819112076, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': '1487905218086699199', 'name': 'song-reveals', 'last_pin_timestamp': '2026-03-29T21:18:32.062000+00:00', 'last_message_id': '1489555661305155746', 'id': '1487917301914140843', 'flags': 0}, {'version': 1774820837354, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '1487905218086699199', 'name': 'round-announcements', 'last_message_id': '1489239736416731287', 'id': '1487931167058432070', 'flags': 0}, {'version': 1774829591753, 'type': 4, 'position': 6, 'permission_overwrites': [{'type': 0, 'id': '1487902534545703072', 'deny': '1049600', 'allow': '0'}], 'name': 'Chicken Coup', 'id': '1487936297984196619', 'flags': 0}, {'version': 1775130299397, 'type': 4, 'position': 4, 'permission_overwrites': [{'type': 0, 'id': '1487902534545703072', 'deny': '103079216128', 'allow': '0'}, {'type': 0, 'id': '1487952220208107742', 'deny': '0', 'allow': '1024'}], 'name': 'THE GAME', 'id': '1487953481422602340', 'flags': 0}, {'version': 1775259844315, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 10, 'permission_overwrites': [{'type': 0, 'id': '1487902534545703072', 'deny': '515396389952', 'allow': '0'}, {'type': 1, 'id': '1488360653843337396', 'deny': '0', 'allow': '1024'}, {'type': 1, 'id': '891730976215040020', 'deny': '0', 'allow': '1024'}], 'parent_id': '1487953481422602340', 'name': 'joining', 'last_message_id': '1490444453767413770', 'id': '1487958792527413418', 'flags': 0}, {'version': 1775330351999, 'type': 4, 'position': 7, 'permission_overwrites': [{'type': 1, 'id': '294941635505029141', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '317600964729241601', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '335487844066000896', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '565941529190072320', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1487902534545703072', 'deny': '1057792', 'allow': '2885393389324288'}, {'type': 1, 'id': '513715694219689984', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '1487918753080676542', 'deny': '0', 'allow': '1049600'}], 'name': 'PVT', 'id': '1487960178694557816', 'flags': 0}, {'version': 1775330352006, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 11, 'permission_overwrites': [{'type': 1, 'id': '294941635505029141', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '317600964729241601', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '335487844066000896', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1487902534545703072', 'deny': '1057792', 'allow': '2885393389324288'}, {'type': 1, 'id': '565941529190072320', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '513715694219689984', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '1487918753080676542', 'deny': '0', 'allow': '1049600'}], 'parent_id': '1487960178694557816', 'name': 'chaos-og’s', 'last_pin_timestamp': '2026-04-02T22:54:35.005000+00:00', 'last_message_id': '1490032929458487306', 'id': '1487960295971487786', 'flags': 0}, {'version': 1775088623005, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 12, 'permission_overwrites': [{'type': 0, 'id': '1487902534545703072', 'deny': '1049600', 'allow': '0'}], 'parent_id': '1487936297984196619', 'name': 'bot-testing', 'last_message_id': '1490444383844044921', 'id': '1489054352814379078', 'flags': 0}, {'version': 1775420057939, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 13, 'permission_overwrites': [{'type': 0, 'id': '1487902534545703072', 'deny': '103079216128', 'allow': '0'}, {'type': 1, 'id': '294941635505029141', 'deny': '2048', 'allow': '0'}, {'type': 0, 'id': '1487952220208107742', 'deny': '0', 'allow': '1024'}, {'type': 1, 'id': '891730976215040020', 'deny': '2048', 'allow': '0'}], 'parent_id': '1487953481422602340', 'nsfw': False, 'name': 'submissions', 'last_message_id': '1490444502585053475', 'id': '1490444469177290963', 'flags': 0}, {'version': 1775420059317, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 14, 'permission_overwrites': [{'type': 1, 'id': '294941635505029141', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1487902534545703072', 'deny': '1024', 'allow': '0'}], 'parent_id': '1487953481422602340', 'nsfw': False, 'name': 'nebelmonster-reviews', 'last_message_id': '1490444539247333647', 'id': '1490444497388044408', 'flags': 0}, {'version': 1775420059666, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 15, 'permission_overwrites': [{'type': 1, 'id': '891730976215040020', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1487902534545703072', 'deny': '1024', 'allow': '0'}], 'parent_id': '1487953481422602340', 'nsfw': False, 'name': 'lilllyyyy-reviews', 'last_message_id': '1490444504275091477', 'id': '1490444498772295833', 'flags': 0}], 'threads': [], 'max_members': 25000000, 'discovery_splash': None, 'member_count': 9, 'embedded_activities': [], 'splash': None, 'description': None, 'features': ['AUDIO_BITRATE_128_KBPS', 'STAGE_CHANNEL_VIEWERS_50', 'VIDEO_BITRATE_ENHANCED', 'TIERLESS_BOOSTING', 'VIDEO_QUALITY_720_60FPS', 'ANIMATED_ICON', 'INVITE_SPLASH'], 'region': 'deprecated', 'stage_instances': [], 'voice_states': [], 'premium_subscription_count': 2, 'emojis': [], 'premium_tier': 1, 'joined_at': '2026-03-29T21:47:50.802000+00:00', 'public_updates_channel_id': None, 'mfa_level': 0, 'default_message_notifications': 0, 'application_id': None, 'unavailable': False, 'vanity_url_code': None, 'premium_progress_bar_enabled_user_updated_at': None, 'members': [{'user': {'username': 'Chicken', 'public_flags': 0, 'primary_guild': None, 'id': '1487918753080676542', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7312', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '71eefa4ce80ad616f1a0c73b8e835f35'}, 'roles': ['1487931318426669100', '1487930782365253733'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-29T21:47:50.802000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'rules_channel_id': None, 'explicit_content_filter': 0, 'safety_alerts_channel_id': None, 'afk_channel_id': None, 'preferred_locale': 'en-US', 'inventory_settings': None, 'version': 1775419855235, 'banner': None, 'stickers': [], 'max_video_channel_users': 25, 'soundboard_sounds': [], 'nsfw': False, 'afk_timeout': 300, 'application_command_counts': {}, 'max_stage_video_channel_users': 50}}
[2026-04-05 22:19:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:19:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '04fd0c4359f2fd2666e14779839ece68', 'members': [{'user': {'username': 'nebelmonster', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '294941635505029141', 'global_name': 'Nebelmonster', 'display_name_styles': {'font_id': 3, 'effect_id': 2, 'colors': [14966527, 2522592]}, 'display_name': 'Nebelmonster', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ebe8ccf888c0ba68f6a5d548c323d333'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1487952220208107742', '1487915506785849455'], 'premium_since': None, 'pending': False, 'nick': 'Tech Turtle 🐢', 'mute': False, 'joined_at': '2026-03-29T20:24:47.242000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'joepiecat', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '317600964729241601', 'global_name': 'JoePieCat', 'display_name_styles': None, 'display_name': 'JoePieCat', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a1036db78e5a29ae0f95766317d60e27'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487904206097748148', '1488128014922416199'], 'premium_since': None, 'pending': False, 'nick': 'Lobotomized JoePieCat', 'mute': False, 'joined_at': '2026-03-30T04:51:44.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'skepsel', 'public_flags': 0, 'primary_guild': None, 'id': '513715694219689984', 'global_name': 'Skepsel', 'display_name_styles': None, 'display_name': 'Skepsel', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1487907007733174466', '1489959035422642286'], 'premium_since': None, 'pending': False, 'nick': 'The Boobmeister', 'mute': False, 'joined_at': '2026-03-30T11:50:00.901000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'colorados_blitty', 'public_flags': 256, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '565941529190072320', 'global_name': "Colorado's Blitty", 'display_name_styles': None, 'display_name': "Colorado's Blitty", 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1409898407920668782', 'palette': 'cobalt', 'label': 'COLLECTIBLES_LUNAR_ECLIPSE_MOONLIT_CHARM_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/lunar_eclipse/moonlit_charm/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1432550258306711675', 'expires_at': None, 'asset': 'a_1fe04bd32b70263448ebb1d8ad7d7c84'}, 'avatar': 'f5796b53a432cbb2267a3481023191b4'}, 'roles': ['1488134419221839944', '1487907007733174466', '1487907145461661797', '1489959035422642286'], 'premium_since': None, 'pending': False, 'nick': 'Owner of bobz', 'mute': False, 'joined_at': '2026-03-29T20:26:33.706000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'display_name': 'SEN OptiMaver', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'lillyyyy5328', 'public_flags': 0, 'primary_guild': None, 'id': '891730976215040020', 'global_name': 'Lilllyyyy', 'display_name_styles': None, 'display_name': 'Lilllyyyy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1487952220208107742'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-04-02T11:42:56.322000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Chicken', 'public_flags': 0, 'primary_guild': None, 'id': '1487918753080676542', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '7312', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '71eefa4ce80ad616f1a0c73b8e835f35'}, 'roles': ['1487931318426669100', '1487930782365253733'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-29T21:47:50.802000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'chickenmonster0691', 'public_flags': 0, 'primary_guild': None, 'id': '1488360653843337396', 'global_name': 'Chickenmonster', 'display_name_styles': None, 'display_name': 'Chickenmonster', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1487952220208107742'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-31T02:17:33.025000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1487902534545703072', 'chunk_index': 0, 'chunk_count': 1}}
[2026-04-05 22:19:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:19:49] [DEBUG   ] discord.state: Processed a chunk for 9 members in guild ID 1487902534545703072.
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event ready
[2026-04-05 22:19:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:19:52.286000+00:00', 'pinned': False, 'nonce': '1490445890727444480', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1487952220208107742', '1487915506785849455'], 'premium_since': None, 'pending': False, 'nick': 'Tech Turtle 🐢', 'mute': False, 'joined_at': '2026-03-29T20:24:47.242000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490445894045139234', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!reset', 'components': [], 'channel_type': 0, 'channel_id': '1489054352814379078', 'author': {'username': 'nebelmonster', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '294941635505029141', 'global_name': 'Nebelmonster', 'display_name_styles': {'font_id': 3, 'effect_id': 2, 'colors': [14966527, 2522592]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': 'ebe8ccf888c0ba68f6a5d548c323d333'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event command
[2026-04-05 22:19:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 5, 'op': 0, 'd': {'id': '1490445894045139234', 'channel_id': '1489054352814379078', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2026-04-05 22:19:51] [DEBUG   ] discord.client: Dispatching event message_delete
